"gene_id"	"gene_symbol"	"length"	"gc"
"ENSMUSG00000108190"	"RP23-62E15.1"	542	0.607011070110701
"ENSMUSG00000108195"	"RP24-108G5.5"	2112	0.471590909090909
"ENSMUSG00000108197"	"RP23-20K24.10"	606	0.463696369636964
"ENSMUSG00000108199"	"RP23-248L4.8"	1805	0.43213296398892
"ENSMUSG00000108200"	"RP24-238C11.5"	2870	0.462020905923345
"ENSMUSG00000108207"	"RP23-134H19.4"	5024	0.480095541401274
"ENSMUSG00000108211"	"RP24-419M4.2"	3004	0.394806924101198
"ENSMUSG00000108214"	"RP23-434H14.8"	1829	0.439037725533078
"ENSMUSG00000108216"	"RP24-467O4.3"	1580	0.435443037974684
"ENSMUSG00000108218"	"Olfr1372-ps1"	9812	0.483387688544639
"ENSMUSG00000108231"	"RP23-263B18.5"	310	0.467741935483871
"ENSMUSG00000108238"	"RP23-434H14.7"	2864	0.429469273743017
"ENSMUSG00000108255"	"RP23-446E21.6"	2177	0.56086357372531
"ENSMUSG00000108256"	"RP23-157G22.2"	2911	0.400206114737204
"ENSMUSG00000108258"	"RP24-325P20.7"	3029	0.421261142291185
"ENSMUSG00000108260"	"RP23-328I7.4"	672	0.430059523809524
"ENSMUSG00000108267"	"RP23-114E15.12"	1401	0.478229835831549
"ENSMUSG00000108268"	"RP23-158G17.1"	1929	0.429756350440643
"ENSMUSG00000108278"	"RP23-402P24.6"	3229	0.383400433570765
"ENSMUSG00000108280"	"RP24-363O21.6"	730	0.450684931506849
"ENSMUSG00000108283"	"RP23-13A15.8"	412	0.490291262135922
"ENSMUSG00000108286"	"RP24-68J1.1"	1463	0.411483253588517
"ENSMUSG00000108291"	"RP23-20K24.9"	2364	0.455160744500846
"ENSMUSG00000108308"	"RP23-292C5.4"	1678	0.485101311084625
"ENSMUSG00000108310"	"RP24-191L21.2"	1076	0.372676579925651
"ENSMUSG00000108311"	"RP23-32A8.8"	2355	0.479830148619958
"ENSMUSG00000108314"	"RP23-73F23.5"	1756	0.535307517084282
"ENSMUSG00000108319"	"RP23-8I8.2"	1247	0.426623897353649
"ENSMUSG00000108338"	"RP23-128D11.6"	411	0.374695863746959
"ENSMUSG00000108350"	"RP24-174G2.1"	2296	0.461672473867596
"ENSMUSG00000108353"	"RP24-144C5.1"	3330	0.469069069069069
"ENSMUSG00000108358"	"RP23-181P23.1"	1324	0.379909365558912
"ENSMUSG00000108359"	"RP23-335G1.4"	957	0.359456635318704
"ENSMUSG00000108365"	"RP24-174G2.2"	2024	0.45899209486166
"ENSMUSG00000108366"	"RP24-490A22.9"	795	0.465408805031447
"ENSMUSG00000108368"	"RP23-335C3.10"	2499	0.479791916766707
"ENSMUSG00000108381"	"RP23-200D13.1"	1140	0.441228070175439
"ENSMUSG00000108388"	"RP23-172P1.1"	996	0.447791164658635
"ENSMUSG00000108389"	"RP23-423P21.1"	2285	0.47089715536105
"ENSMUSG00000108391"	"RP23-445E20.7"	2861	0.570779447745543
"ENSMUSG00000108394"	"RP24-333B11.4"	5498	0.413786831575118
"ENSMUSG00000108413"	"RP23-432D9.7"	2503	0.441470235717139
"ENSMUSG00000108414"	"Snhg1"	2969	0.406871000336814
"ENSMUSG00000108435"	"RP23-60P18.10"	963	0.518172377985462
"ENSMUSG00000108436"	"RP23-137A24.6"	2309	0.492420961455175
"ENSMUSG00000108438"	"RP23-74K24.5"	553	0.419529837251356
"ENSMUSG00000108442"	"RP23-473E20.3"	605	0.527272727272727
"ENSMUSG00000108443"	"RP23-181P23.2"	4532	0.434245366284201
"ENSMUSG00000108446"	"RP23-367H8.4"	3917	0.39290273168241
"ENSMUSG00000108447"	"RP24-67F19.7"	2631	0.400228050171038
"ENSMUSG00000108452"	"RP23-74N13.2"	993	0.534743202416918
"ENSMUSG00000108456"	"RP24-143K11.2"	2500	0.3732
"ENSMUSG00000108460"	"RP23-256J14.2"	3902	0.483085597129677
"ENSMUSG00000108461"	"RP24-157O12.2"	750	0.566666666666667
"ENSMUSG00000108465"	"RP23-4H17.4"	1402	0.458630527817404
"ENSMUSG00000108466"	"RP23-64D23.7"	626	0.645367412140575
"ENSMUSG00000108472"	"RP23-84M17.5"	3403	0.476344401998237
"ENSMUSG00000108476"	"RP23-207N2.3"	1279	0.476935105551212
"ENSMUSG00000108477"	"RP23-179K11.8"	1295	0.555212355212355
"ENSMUSG00000108478"	"RP23-52F4.1"	4489	0.425484517709958
"ENSMUSG00000108483"	"RP23-4H17.3"	955	0.494240837696335
"ENSMUSG00000108484"	"RP23-361O12.4"	1523	0.429415627051871
"ENSMUSG00000108486"	"RP23-338G5.4"	336	0.470238095238095
"ENSMUSG00000108494"	"RP24-259P13.3"	1831	0.46805024576734
"ENSMUSG00000108500"	"RP23-335G1.5"	3167	0.361856646668772
"ENSMUSG00000108511"	"RP23-133N24.2"	750	0.524
"ENSMUSG00000108512"	"RP23-312I2.3"	973	0.435765673175745
"ENSMUSG00000108513"	"RP24-136L4.6"	3005	0.454242928452579
"ENSMUSG00000108520"	"RP23-311C19.5"	2926	0.475393028024607
"ENSMUSG00000108521"	"RP23-256J14.1"	3009	0.453971419076105
"ENSMUSG00000108525"	"RP23-252I12.9"	378	0.46031746031746
"ENSMUSG00000108526"	"RP23-292C5.8"	1836	0.508714596949891
"ENSMUSG00000108528"	"RP24-269P21.1"	641	0.457098283931357
"ENSMUSG00000108533"	"RP23-272E5.1"	1628	0.460687960687961
"ENSMUSG00000108536"	"RP23-92E8.1"	1077	0.409470752089137
"ENSMUSG00000108542"	"RP23-185A21.1"	1396	0.451289398280802
"ENSMUSG00000108543"	"RP23-142A14.5"	1752	0.456050228310502
"ENSMUSG00000108551"	"RP23-74N13.1"	584	0.455479452054795
"ENSMUSG00000108555"	"RP23-137A24.3"	NA	NA
"ENSMUSG00000108557"	"RP23-185A21.4"	3181	0.381640993398302
"ENSMUSG00000108560"	"RP23-185A21.2"	1631	0.374003678724709
"ENSMUSG00000108563"	"RP23-32A8.5"	540	0.422222222222222
"ENSMUSG00000108573"	"RP24-399H16.1"	2829	0.453163662071403
"ENSMUSG00000108591"	"RP23-60P18.13"	1560	0.605769230769231
"ENSMUSG00000108592"	"RP23-311C19.3"	992	0.457661290322581
"ENSMUSG00000108599"	"RP24-186G5.4"	2127	0.489891866478608
"ENSMUSG00000108601"	"RP23-8I8.4"	1653	0.490018148820327
"ENSMUSG00000108607"	"RP23-455C13.4"	645	0.497674418604651
"ENSMUSG00000108608"	"RP23-412J12.1"	828	0.51207729468599
"ENSMUSG00000108614"	"RP23-178C20.6"	612	0.467320261437909
"ENSMUSG00000108617"	"RP23-142A14.9"	598	0.479933110367893
"ENSMUSG00000108621"	"RP23-402K24.2"	16543	0.386266094420601
"ENSMUSG00000108624"	"RP23-435E16.3"	504	0.716269841269841
"ENSMUSG00000108633"	"RP23-285C18.7"	1298	0.412172573189522
"ENSMUSG00000108640"	"RP23-181P23.3"	1157	0.43647363872083
"ENSMUSG00000108643"	"RP23-44G8.1"	545	0.499082568807339
"ENSMUSG00000108650"	"RP24-288P9.1"	530	0.488679245283019
"ENSMUSG00000108655"	"RP24-259P13.2"	1450	0.506896551724138
"ENSMUSG00000108659"	"RP23-181P23.4"	4853	0.416855553266021
"ENSMUSG00000108660"	"RP23-361O12.3"	3736	0.484475374732334
"ENSMUSG00000108671"	"RP23-201L15.6"	1662	0.465703971119134
"ENSMUSG00000108678"	"RP24-360F21.2"	2068	0.515473887814313
"ENSMUSG00000108689"	"RP24-333B11.5"	2557	0.396167383652718
"ENSMUSG00000108693"	"RP23-174K7.2"	1901	0.503945291951604
"ENSMUSG00000108701"	"RP23-26J4.3"	1732	0.397228637413395
"ENSMUSG00000108702"	"RP24-427A8.1"	1323	0.467876039304611
"ENSMUSG00000108703"	"RP23-222G6.3"	582	0.491408934707904
"ENSMUSG00000108720"	"RP23-172P1.4"	1098	0.52367941712204
"ENSMUSG00000108723"	"RP23-324J22.6"	717	0.451882845188285
"ENSMUSG00000108732"	"RP24-67F19.6"	3881	0.458129348106158
"ENSMUSG00000108736"	"RP24-143K11.1"	712	0.485955056179775
"ENSMUSG00000108737"	"RP23-349I9.14"	1104	0.457427536231884
"ENSMUSG00000108738"	"RP23-335G1.1"	4379	0.395752454898379
"ENSMUSG00000108741"	"RP23-8I8.3"	2037	0.429553264604811
"ENSMUSG00000108750"	"RP24-327I4.8"	2223	0.411156095366622
"ENSMUSG00000108753"	"RP23-338G5.3"	617	0.434359805510535
"ENSMUSG00000108766"	"RP23-430B14.1"	1173	0.445012787723785
"ENSMUSG00000108767"	"RP24-191C15.1"	616	0.454545454545455
"ENSMUSG00000108772"	"RP23-402P24.7"	485	0.490721649484536
"ENSMUSG00000108777"	"RP24-172H24.1"	572	0.428321678321678
"ENSMUSG00000108780"	"RP23-331I23.5"	3553	0.451730931607093
"ENSMUSG00000108799"	"RP24-178G20.2"	657	0.453576864535769
"ENSMUSG00000108801"	"RP23-430B14.2"	1169	0.460222412318221
"ENSMUSG00000108806"	"RP24-443B5.5"	2052	0.528265107212476
"ENSMUSG00000108812"	"RP23-32A8.3"	1460	0.4
"ENSMUSG00000108814"	"RP23-302N11.3"	494	0.516194331983806
"ENSMUSG00000108815"	"RP23-325D10.3"	5240	0.557633587786259
"ENSMUSG00000108825"	"RP24-252B21.3"	2447	0.440130772374336
"ENSMUSG00000108852"	"RP24-94C12.2"	1062	0.502824858757062
"ENSMUSG00000108854"	"RP23-85B15.7"	1723	0.49100406268137
"ENSMUSG00000108855"	"RP23-323F17.2"	520	0.480769230769231
"ENSMUSG00000108871"	"RP24-78M9.7"	857	0.633605600933489
"ENSMUSG00000108878"	"RP24-343G19.3"	4136	0.435928433268859
"ENSMUSG00000108883"	"RP23-78N8.4"	434	0.350230414746544
"ENSMUSG00000108886"	"RP24-439I22.7"	584	0.299657534246575
"ENSMUSG00000108892"	"RP23-28E6.1"	1011	0.566765578635015
"ENSMUSG00000108897"	"RP24-88J19.4"	1220	0.448360655737705
"ENSMUSG00000108910"	"RP23-78N8.5"	1561	0.349775784753363
"ENSMUSG00000108912"	"RP24-281E22.3"	5899	0.42397016443465
"ENSMUSG00000108926"	"RP23-266K19.2"	1088	0.465992647058824
"ENSMUSG00000108930"	"RP23-36D15.8"	2902	0.452791178497588
"ENSMUSG00000108940"	"RP23-182F18.1"	1662	0.391696750902527
"ENSMUSG00000108942"	"RP23-191I16.5"	2465	0.42474645030426
"ENSMUSG00000108954"	"RP24-417N13.5"	3977	0.426452099572542
"ENSMUSG00000108955"	"RP23-442J18.3"	1456	0.541208791208791
"ENSMUSG00000108979"	"RP23-383B18.3"	733	0.55525238744884
"ENSMUSG00000108980"	"RP23-213H1.2"	596	0.483221476510067
"ENSMUSG00000108984"	"RP23-75I5.4"	2194	0.408842297174111
"ENSMUSG00000108985"	"RP23-428N8.4"	3965	0.482471626733922
"ENSMUSG00000108991"	"RP23-75I5.1"	2874	0.394572025052192
"ENSMUSG00000109005"	"RP24-344N22.5"	2272	0.38512323943662
"ENSMUSG00000109008"	"RP24-120F8.4"	807	0.633209417596035
"ENSMUSG00000109015"	"RP24-128P19.3"	2353	0.461538461538462
"ENSMUSG00000109016"	"RP23-182F18.2"	428	0.492990654205607
"ENSMUSG00000109021"	"RP23-449M8.5"	5349	0.444942979996261
"ENSMUSG00000109028"	"RP23-449M8.6"	4464	0.408602150537634
"ENSMUSG00000109031"	"RP23-410K18.2"	2679	0.415826801045166
"ENSMUSG00000109032"	"RP24-365N15.2"	3237	0.451652764905777
"ENSMUSG00000109038"	"RP24-88J19.2"	408	0.517156862745098
"ENSMUSG00000109045"	"RP23-213H1.1"	1957	0.379662749105774
"ENSMUSG00000109051"	"RP24-80O23.1"	2990	0.478929765886288
"ENSMUSG00000109055"	"RP24-137M22.6"	606	0.458745874587459
"ENSMUSG00000109056"	"RP23-216D14.1"	2159	0.455766558591941
"ENSMUSG00000109059"	"RP23-375O10.1"	468	0.461538461538462
"ENSMUSG00000109061"	"RP24-571B18.5"	2879	0.57068426536992
"ENSMUSG00000109073"	"RP24-252O10.3"	1390	0.451798561151079
"ENSMUSG00000109074"	"RP23-363E22.1"	618	0.469255663430421
"ENSMUSG00000109086"	"RP24-226N16.1"	2421	0.360181743081371
"ENSMUSG00000109090"	"RP23-423B21.10"	1408	0.340198863636364
"ENSMUSG00000109097"	"RP23-474J16.2"	3344	0.438397129186603
"ENSMUSG00000109105"	"RP23-233O21.6"	3428	0.461785297549592
"ENSMUSG00000109108"	"RP23-103E11.5"	1103	0.43064369900272
"ENSMUSG00000109109"	"RP24-98O8.4"	1286	0.416796267496112
"ENSMUSG00000109111"	"RP24-308M10.2"	892	0.565022421524664
"ENSMUSG00000109118"	"RP23-218K15.3"	759	0.546772068511199
"ENSMUSG00000109128"	"RP23-106P7.5"	545	0.539449541284404
"ENSMUSG00000109129"	"RP23-414I24.8"	1003	0.580259222333001
"ENSMUSG00000109143"	"RP24-64B10.5"	632	0.465189873417722
"ENSMUSG00000109147"	"RP24-346B15.3"	2959	0.478202095302467
"ENSMUSG00000109153"	"RP24-118K11.4"	517	0.402321083172147
"ENSMUSG00000109154"	"RP24-479J1.1"	6389	0.406949444357489
"ENSMUSG00000109155"	"RP23-100A10.4"	3141	0.457815982171283
"ENSMUSG00000109157"	"RP24-439I22.8"	3193	0.336673974318822
"ENSMUSG00000109165"	"RP24-445D7.1"	513	0.49317738791423
"ENSMUSG00000109167"	"RP23-61E5.2"	2854	0.465662228451296
"ENSMUSG00000109179"	"Gm35339"	6581	0.514511472420605
"ENSMUSG00000109181"	"RP23-476P11.1"	1305	0.43448275862069
"ENSMUSG00000109198"	"RP24-510K1.8"	3795	0.487220026350461
"ENSMUSG00000109199"	"RP24-72H18.2"	2980	0.420805369127517
"ENSMUSG00000109205"	"RP24-425B15.5"	227	0.383259911894273
"ENSMUSG00000109206"	"RP24-417N13.4"	4415	0.428312570781427
"ENSMUSG00000109216"	"RP23-124O24.3"	1633	0.418860992039192
"ENSMUSG00000109222"	"RP24-75N6.3"	651	0.423963133640553
"ENSMUSG00000109224"	"RP24-63G4.14"	456	0.554824561403509
"ENSMUSG00000109231"	"RP23-323L3.1"	1612	0.457196029776675
"ENSMUSG00000109241"	"RP24-74L7.3"	408	0.504901960784314
"ENSMUSG00000109255"	"RP24-215A14.6"	568	0.434859154929577
"ENSMUSG00000109257"	"RP23-26C21.1"	919	0.441784548422198
"ENSMUSG00000109268"	"RP23-26C21.3"	694	0.400576368876081
"ENSMUSG00000109270"	"RP23-218E6.2"	2628	0.586377473363775
"ENSMUSG00000109274"	"RP23-419K14.8"	2773	0.56473133790119
"ENSMUSG00000109279"	"RP23-264H19.2"	2509	0.377839776803507
"ENSMUSG00000109290"	"RP23-21B1.1"	754	0.554376657824934
"ENSMUSG00000109302"	"RP24-120F8.5"	631	0.446909667194929
"ENSMUSG00000109303"	"RP23-209B2.1"	577	0.502599653379549
"ENSMUSG00000109304"	"RP23-17C12.4"	5125	0.406829268292683
"ENSMUSG00000109305"	"RP23-396L12.1"	1278	0.519561815336463
"ENSMUSG00000109307"	"RP23-36D15.9"	846	0.544917257683215
"ENSMUSG00000109314"	"RP23-360N1.4"	5083	0.488884517017509
"ENSMUSG00000109317"	"RP24-89J20.1"	3108	0.407014157014157
"ENSMUSG00000109324"	"Prmt1"	3425	0.548613138686131
"ENSMUSG00000109326"	"RP24-420E8.1"	2044	0.479941291585127
"ENSMUSG00000109332"	"RP23-189G24.4"	1412	0.296033994334278
"ENSMUSG00000109336"	"Samd4b"	4672	0.535102739726027
"ENSMUSG00000109337"	"RP23-156N18.1"	309	0.514563106796116
"ENSMUSG00000109341"	"RP24-118K20.1"	1222	0.480360065466448
"ENSMUSG00000109358"	"RP23-301G13.1"	710	0.456338028169014
"ENSMUSG00000109361"	"RP24-286L23.3"	572	0.361888111888112
"ENSMUSG00000109363"	"RP23-152B12.1"	3265	0.347626339969372
"ENSMUSG00000109378"	"RP24-471H15.8"	3234	0.536178107606679
"ENSMUSG00000109379"	"RP23-209B2.2"	2058	0.40913508260447
"ENSMUSG00000109383"	"RP23-272F2.2"	708	0.535310734463277
"ENSMUSG00000109390"	"RP24-120F8.1"	3794	0.450184501845018
"ENSMUSG00000109393"	"RP24-353E13.1"	735	0.397278911564626
"ENSMUSG00000109394"	"RP24-274B19.1"	11357	0.363828475829885
"ENSMUSG00000109399"	"RP23-78N8.9"	471	0.343949044585987
"ENSMUSG00000109401"	"WI1-1755E18.1"	2112	0.411458333333333
"ENSMUSG00000109408"	"RP23-25M3.6"	9082	0.467628275710196
"ENSMUSG00000109419"	"RP23-183J18.1"	3987	0.425382493102583
"ENSMUSG00000109427"	"RP23-423B21.1"	582	0.451890034364261
"ENSMUSG00000109428"	"RP24-225H21.2"	1135	0.446696035242291
"ENSMUSG00000109429"	"RP24-344N22.3"	5138	0.358505254963021
"ENSMUSG00000109434"	"RP24-311K19.1"	2691	0.442214790040877
"ENSMUSG00000109438"	"RP23-328F4.2"	4247	0.442665410878267
"ENSMUSG00000109448"	"RP24-137M22.3"	414	0.553140096618358
"ENSMUSG00000109450"	"RP23-21B1.4"	2081	0.472849591542528
"ENSMUSG00000109455"	"RP23-466P2.3"	471	0.607218683651805
"ENSMUSG00000109459"	"RP23-9K14.6"	1413	0.35102618542109
"ENSMUSG00000109460"	"RP23-239H14.1"	843	0.495848161328588
"ENSMUSG00000109468"	"RP24-252O10.4"	404	0.504950495049505
"ENSMUSG00000109472"	"RP23-225M4.2"	1216	0.4375
"ENSMUSG00000109479"	"RP23-227K15.1"	1073	0.409133271202237
"ENSMUSG00000109484"	"RP23-28E6.11"	357	0.453781512605042
"ENSMUSG00000109489"	"RP24-137M22.2"	1392	0.460488505747126
"ENSMUSG00000109492"	"RP24-252O10.1"	651	0.45468509984639
"ENSMUSG00000109493"	"RP23-109E24.10"	1299	0.560431100846805
"ENSMUSG00000109498"	"RP24-344N22.4"	4307	0.374274436963083
"ENSMUSG00000109501"	"AC113001.2"	2094	0.457975167144222
"ENSMUSG00000109508"	"RP23-366O14.9"	2887	0.470730862487011
"ENSMUSG00000109509"	"RP24-471H15.4"	397	0.508816120906801
"ENSMUSG00000109510"	"RP23-294I17.8"	2327	0.468414267296949
"ENSMUSG00000109511"	"Nup62"	2854	0.571128241065172
"ENSMUSG00000109517"	"RP23-446E13.1"	2019	0.450222882615156
"ENSMUSG00000109523"	"Gdf1"	1349	0.647887323943662
"ENSMUSG00000109536"	"RP24-439I22.3"	30942	0.346325382974598
"ENSMUSG00000109539"	"RP23-413C19.2"	3337	0.369193886724603
"ENSMUSG00000109549"	"RP23-419K14.7"	529	0.544423440453686
"ENSMUSG00000109555"	"RP23-218E6.3"	2223	0.483580746738641
"ENSMUSG00000109568"	"RP23-328F4.3"	1240	0.425806451612903
"ENSMUSG00000109570"	"RP23-78N8.6"	2278	0.334064969271291
"ENSMUSG00000109574"	"RP23-410K18.1"	3191	0.38827953619555
"ENSMUSG00000109576"	"RP23-416P14.1"	1990	0.363819095477387
"ENSMUSG00000109585"	"RP23-383A10.1"	2305	0.395227765726681
"ENSMUSG00000109587"	"RP24-335D17.3"	687	0.605531295487627
"ENSMUSG00000109599"	"RP24-194N4.6"	1170	0.452136752136752
"ENSMUSG00000109600"	"RP23-478B10.1"	889	0.509561304836895
"ENSMUSG00000109604"	"RP23-393E8.4"	1273	0.390416339355852
"ENSMUSG00000109608"	"RP24-240K8.7"	1994	0.472417251755266
"ENSMUSG00000109609"	"RP23-397L11.5"	1254	0.503987240829346
"ENSMUSG00000109610"	"RP23-108H19.3"	879	0.57679180887372
"ENSMUSG00000109617"	"RP23-20K21.2"	1603	0.568309419837804
"ENSMUSG00000109618"	"RP24-306C18.9"	774	0.452196382428941
"ENSMUSG00000109632"	"RP23-345D18.5"	522	0.538314176245211
"ENSMUSG00000109638"	"RP23-56A14.14"	1911	0.445316588173731
"ENSMUSG00000109640"	"RP23-60P23.4"	3538	0.397964951950254
"ENSMUSG00000109642"	"RP24-95N3.3"	2577	0.457508731082654
"ENSMUSG00000109644"	"AC151602.15"	3583	0.499860452135082
"ENSMUSG00000109645"	"RP24-229E19.1"	367	0.493188010899183
"ENSMUSG00000109652"	"RP23-372N15.4"	2602	0.402767102229055
"ENSMUSG00000109654"	"RP24-77E13.4"	2985	0.409715242881072
"ENSMUSG00000109669"	"RP23-312E2.1"	1426	0.497194950911641
"ENSMUSG00000109679"	"RP23-322E23.5"	1363	0.424064563462949
"ENSMUSG00000109688"	"RP23-93F3.3"	633	0.423380726698262
"ENSMUSG00000109693"	"RP23-238C13.3"	1682	0.42627824019025
"ENSMUSG00000109695"	"RP23-389K5.5"	1565	0.498402555910543
"ENSMUSG00000109698"	"RP23-93F3.4"	854	0.429742388758782
"ENSMUSG00000109700"	"RP23-152A2.3"	1734	0.448096885813149
"ENSMUSG00000109708"	"RP23-238C13.2"	3894	0.387519260400616
"ENSMUSG00000109713"	"RP24-95J4.3"	1080	0.496296296296296
"ENSMUSG00000109714"	"RP24-348E18.1"	3741	0.467522052927025
"ENSMUSG00000109715"	"RP23-384C18.12"	2795	0.593202146690519
"ENSMUSG00000109721"	"RP24-222P6.4"	2552	0.459247648902821
"ENSMUSG00000109724"	"RP23-74O12.6"	3442	0.413422428820453
"ENSMUSG00000109727"	"RP24-225A21.3"	2844	0.456399437412096
"ENSMUSG00000109728"	"RP23-383A10.8"	427	0.372365339578454
"ENSMUSG00000109729"	"RP23-385F3.2"	649	0.460708782742681
"ENSMUSG00000109735"	"RP23-397L11.3"	1316	0.540273556231003
"ENSMUSG00000109739"	"RP24-116C19.5"	1179	0.564037319762511
"ENSMUSG00000109740"	"RP24-423F11.1"	886	0.544018058690745
"ENSMUSG00000109750"	"Hmgb1-rs17"	972	0.483539094650206
"ENSMUSG00000109765"	"RP23-187B11.6"	1468	0.474114441416894
"ENSMUSG00000109770"	"RP23-144M22.1"	659	0.549317147192716
"ENSMUSG00000109771"	"RP23-316L10.2"	3693	0.444354183590577
"ENSMUSG00000109780"	"RP23-480D17.3"	1805	0.470914127423823
"ENSMUSG00000109782"	"RP24-163M14.1"	NA	NA
"ENSMUSG00000109783"	"RP23-389N20.2"	5216	0.438458588957055
"ENSMUSG00000109784"	"RP23-50L10.1"	3948	0.416666666666667
"ENSMUSG00000109787"	"RP23-248P8.1"	1350	0.412592592592593
"ENSMUSG00000109807"	"RP23-296G24.1"	2200	0.471363636363636
"ENSMUSG00000109810"	"RP23-418L5.3"	1043	0.437200383509108
"ENSMUSG00000109812"	"RP23-235I2.1"	1896	0.516877637130802
"ENSMUSG00000109828"	"RP24-156K15.5"	2098	0.361773117254528
"ENSMUSG00000109829"	"RP23-451A6.4"	4269	0.485359568985711
"ENSMUSG00000109836"	"RP24-464B16.1"	NA	NA
"ENSMUSG00000109841"	"RP23-299N4.1"	3227	0.511930585683297
"ENSMUSG00000109846"	"RP23-123M3.2"	977	0.432958034800409
"ENSMUSG00000109850"	"RP23-60P23.8"	557	0.486535008976661
"ENSMUSG00000109852"	"RP23-383A10.3"	1405	0.379359430604982
"ENSMUSG00000109857"	"RP23-402A16.3"	2846	0.472241742796908
"ENSMUSG00000109863"	"RP23-235I2.2"	1484	0.453504043126685
"ENSMUSG00000109864"	"Eid3"	1305	0.4727969348659
"ENSMUSG00000109865"	"Hspa14"	4057	0.417796401281735
"ENSMUSG00000109873"	"RP23-47L13.5"	3676	0.452937976060936
"ENSMUSG00000109879"	"CH25-501L8.4"	1500	0.352666666666667
"ENSMUSG00000109890"	"RP23-471H21.1"	3375	0.478814814814815
"ENSMUSG00000109894"	"RP24-114P21.2"	865	0.532947976878613
"ENSMUSG00000109899"	"RP24-445L16.4"	730	0.434246575342466
"ENSMUSG00000109901"	"Chmp1b"	2524	0.406101426307448
"ENSMUSG00000109903"	"RP24-388A6.3"	2987	0.39906260462002
"ENSMUSG00000109909"	"RP23-453P1.1"	1632	0.462009803921569
"ENSMUSG00000109915"	"RP23-348E10.1"	1644	0.404501216545012
"ENSMUSG00000109923"	"CH25-588N10.1"	394	0.454314720812183
"ENSMUSG00000109925"	"RP23-74O12.8"	333	0.459459459459459
"ENSMUSG00000109931"	"RP23-464B2.3"	693	0.461760461760462
"ENSMUSG00000109933"	"RP24-447D19.3"	785	0.461146496815287
"ENSMUSG00000109936"	"RP23-145I16.5"	3408	0.475058685446009
"ENSMUSG00000109940"	"RP24-392H7.4"	1016	0.408464566929134
"ENSMUSG00000109946"	"RP23-328F3.4"	1898	0.551633298208641
"ENSMUSG00000109947"	"RP24-235B15.7"	459	0.535947712418301
"ENSMUSG00000109953"	"RP23-118B13.3"	1630	0.450306748466258
"ENSMUSG00000109956"	"RP24-156K15.4"	1789	0.394633873672443
"ENSMUSG00000109975"	"RP23-354L15.1"	564	0.49113475177305
"ENSMUSG00000109982"	"RP24-497H18.3"	2031	0.427868045297883
"ENSMUSG00000109997"	"RP24-424D1.4"	742	0.392183288409704
"ENSMUSG00000110010"	"RP23-28A7.7"	2546	0.453652788688138
"ENSMUSG00000110017"	"RP24-191C23.2"	2552	0.466692789968652
"ENSMUSG00000110020"	"RP24-502E20.5"	1459	0.574366004112406
"ENSMUSG00000110030"	"RP23-423E20.7"	2394	0.525062656641604
"ENSMUSG00000110032"	"RP24-144M14.5"	1080	0.451851851851852
"ENSMUSG00000110038"	"RP23-322E23.3"	495	0.456565656565657
"ENSMUSG00000110040"	"RP23-145I16.3"	1023	0.555229716520039
"ENSMUSG00000110046"	"RP23-238C13.1"	1141	0.273444347063979
"ENSMUSG00000110051"	"RP23-217F11.1"	1361	0.438648052902278
"ENSMUSG00000110052"	"RP23-423E20.2"	889	0.61867266591676
"ENSMUSG00000110057"	"RP24-545I11.1"	377	0.480106100795756
"ENSMUSG00000110063"	"RP24-191C23.5"	922	0.466377440347072
"ENSMUSG00000110068"	"RP24-100K9.2"	2102	0.435775451950523
"ENSMUSG00000110070"	"RP23-218K15.10"	528	0.564393939393939
"ENSMUSG00000110077"	"RP23-42I13.3"	1888	0.456567796610169
"ENSMUSG00000110079"	"RP24-95N3.2"	2207	0.401449932034436
"ENSMUSG00000110084"	"RP24-424D1.5"	3998	0.374687343671836
"ENSMUSG00000110087"	"RP23-28A7.6"	695	0.42589928057554
"ENSMUSG00000110088"	"RP23-322E23.4"	828	0.392512077294686
"ENSMUSG00000110104"	"RP24-243J4.5"	495	0.535353535353535
"ENSMUSG00000110105"	"RP24-77E13.10"	6687	0.395842679826529
"ENSMUSG00000110120"	"RP23-60P23.7"	1465	0.425938566552901
"ENSMUSG00000110125"	"RP23-209O22.1"	7227	0.448318804483188
"ENSMUSG00000110126"	"RP24-78F23.1"	1607	0.568139390168015
"ENSMUSG00000110127"	"RP23-322E23.7"	1191	0.414777497900924
"ENSMUSG00000110136"	"RP23-114A6.7"	988	0.522267206477733
"ENSMUSG00000110139"	"RP24-77E13.12"	656	0.382621951219512
"ENSMUSG00000110140"	"RP23-365O13.3"	3187	0.484781926576718
"ENSMUSG00000110142"	"RP23-434H18.1"	1584	0.345328282828283
"ENSMUSG00000110148"	"RP23-106I21.5"	4169	0.498201007435836
"ENSMUSG00000110156"	"RP23-453G12.2"	2008	0.48406374501992
"ENSMUSG00000110159"	"RP24-69E5.2"	2526	0.392715756136184
"ENSMUSG00000110161"	"RP23-349N15.2"	545	0.46605504587156
"ENSMUSG00000110165"	"RP23-121M22.6"	904	0.486725663716814
"ENSMUSG00000110167"	"RP24-240K8.3"	3620	0.455524861878453
"ENSMUSG00000110170"	"RP23-313J14.7"	1683	0.487225193107546
"ENSMUSG00000110185"	"Igip"	2839	0.376188798872843
"ENSMUSG00000110195"	"Pde2a"	6149	0.548544478777037
"ENSMUSG00000110206"	"Flt3l"	3878	0.511603919546158
